#timestamp, p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z [], v_RS_R_x [m s^-1], v_RS_R_y [m s^-1], v_RS_R_z [m s^-1], b_w_RS_S_x [rad s^-1], b_w_RS_S_y [rad s^-1], b_w_RS_S_z [rad s^-1], b_a_RS_S_x [m s^-2], b_a_RS_S_y [m s^-2], b_a_RS_S_z [m s^-2]
1403636589738555392,4.717951,-1.915832,0.868382,0.416523,-0.187657,-0.888012,-0.052227,-0.118080,-0.447872,-0.026678,-0.003172,0.021268,0.078502,-0.025262,0.136785,0.075617
1403636589743555584,4.717364,-1.918068,0.868244,0.416550,-0.187461,-0.888059,-0.051921,-0.116796,-0.446591,-0.028590,-0.003172,0.021268,0.078502,-0.025262,0.136785,0.075617
1403636589748555520,4.716784,-1.920297,0.868097,0.416557,-0.187280,-0.888113,-0.051599,-0.115357,-0.444928,-0.030121,-0.003172,0.021268,0.078502,-0.025262,0.136785,0.075617
1403636589753555456,4.716210,-1.922516,0.867944,0.416541,-0.187107,-0.888176,-0.051272,-0.114040,-0.442857,-0.031275,-0.003172,0.021268,0.078502,-0.025262,0.136785,0.075617
1403636589758555392,4.715643,-1.924724,0.867785,0.416500,-0.186929,-0.888251,-0.050952,-0.112827,-0.440471,-0.032298,-0.003172,0.021268,0.078502,-0.025262,0.136785,0.075617
1403636589763555584,4.715082,-1.926920,0.867622,0.416440,-0.186737,-0.888338,-0.050636,-0.111811,-0.437719,-0.033009,-0.003172,0.021268,0.078502,-0.025262,0.136785,0.075617
1403636589768555520,4.714524,-1.929101,0.867456,0.416361,-0.186526,-0.888437,-0.050327,-0.111039,-0.434595,-0.033230,-0.003172,0.021268,0.078502,-0.025262,0.136785,0.075617
1403636589773555456,4.713971,-1.931265,0.867289,0.416264,-0.186299,-0.888547,-0.050029,-0.110329,-0.430983,-0.033374,-0.003172,0.021268,0.078502,-0.025262,0.136785,0.075617
1403636589778555392,4.713421,-1.933410,0.867121,0.416160,-0.186054,-0.888664,-0.049734,-0.109860,-0.427237,-0.033821,-0.003172,0.021268,0.078502,-0.025262,0.136785,0.075617
1403636589783555584,4.712872,-1.935538,0.866951,0.416047,-0.185801,-0.888786,-0.049426,-0.109637,-0.423829,-0.034394,-0.003172,0.021268,0.078502,-0.025262,0.136785,0.075617
1403636589788555264,4.712293,-1.937664,0.866781,0.415929,-0.185535,-0.888913,-0.049123,-0.110501,-0.421068,-0.035060,-0.003172,0.021268,0.078502,-0.025262,0.136786,0.075617
1403636589793555456,4.711742,-1.939761,0.866603,0.415806,-0.185258,-0.889046,-0.048803,-0.109960,-0.417856,-0.036359,-0.003172,0.021268,0.078502,-0.025262,0.136786,0.075617
1403636589798555648,4.711194,-1.941843,0.866417,0.415677,-0.184958,-0.889187,-0.048483,-0.109233,-0.414785,-0.037847,-0.003172,0.021268,0.078502,-0.025262,0.136786,0.075617
1403636589803555584,4.710650,-1.943909,0.866224,0.415529,-0.184633,-0.889341,-0.048171,-0.108083,-0.411662,-0.039494,-0.003172,0.021268,0.078502,-0.025262,0.136786,0.075617
1403636589808555520,4.710114,-1.945960,0.866022,0.415357,-0.184299,-0.889507,-0.047874,-0.106469,-0.408555,-0.041377,-0.003172,0.021268,0.078502,-0.025262,0.136786,0.075617
1403636589813555456,4.709586,-1.947995,0.865811,0.415168,-0.183969,-0.889679,-0.047581,-0.104749,-0.405647,-0.043133,-0.003172,0.021268,0.078502,-0.025262,0.136786,0.075617
1403636589818555648,4.709067,-1.950016,0.865591,0.414960,-0.183657,-0.889856,-0.047278,-0.102963,-0.402686,-0.044537,-0.003172,0.021268,0.078502,-0.025262,0.136786,0.075617
1403636589823555584,4.708556,-1.952021,0.865366,0.414743,-0.183368,-0.890034,-0.046961,-0.101198,-0.399545,-0.045540,-0.003172,0.021268,0.078502,-0.025262,0.136786,0.075617
1403636589828555520,4.708054,-1.954011,0.865137,0.414515,-0.183096,-0.890214,-0.046638,-0.099740,-0.396339,-0.045997,-0.003172,0.021268,0.078502,-0.025262,0.136786,0.075617
1403636589833555456,4.707535,-1.955992,0.864911,0.414271,-0.182829,-0.890397,-0.046333,-0.099571,-0.393342,-0.045697,-0.003172,0.021268,0.078502,-0.025262,0.136787,0.075618
1403636589838555648,4.707040,-1.957950,0.864684,0.414019,-0.182566,-0.890584,-0.046022,-0.098426,-0.389789,-0.045228,-0.003172,0.021268,0.078502,-0.025262,0.136787,0.075618
1403636589843555328,4.706549,-1.959889,0.864459,0.413761,-0.182295,-0.890775,-0.045723,-0.097624,-0.386110,-0.044720,-0.003172,0.021268,0.078502,-0.025262,0.136787,0.075618
1403636589848555520,4.706062,-1.961811,0.864236,0.413493,-0.182006,-0.890974,-0.045430,-0.097179,-0.382498,-0.044165,-0.003172,0.021268,0.078502,-0.025262,0.136787,0.075618
1403636589853555456,4.705577,-1.963714,0.864016,0.413216,-0.181703,-0.891179,-0.045134,-0.096818,-0.378798,-0.043841,-0.003172,0.021268,0.078502,-0.025262,0.136787,0.075618
1403636589858555648,4.705094,-1.965599,0.863797,0.412938,-0.181393,-0.891387,-0.044833,-0.096552,-0.375254,-0.043855,-0.003172,0.021268,0.078502,-0.025262,0.136787,0.075618
1403636589863555328,4.704612,-1.967467,0.863577,0.412659,-0.181075,-0.891596,-0.044530,-0.096383,-0.371926,-0.044130,-0.003172,0.021268,0.078502,-0.025262,0.136787,0.075618
1403636589868555520,4.704130,-1.969319,0.863355,0.412383,-0.180749,-0.891805,-0.044219,-0.096180,-0.368597,-0.044890,-0.003172,0.021268,0.078502,-0.025262,0.136787,0.075618
1403636589873555456,4.703650,-1.971154,0.863127,0.412117,-0.180420,-0.892011,-0.043901,-0.095986,-0.365509,-0.046107,-0.003172,0.021268,0.078502,-0.025262,0.136787,0.075618
1403636589878555648,4.703171,-1.972975,0.862893,0.411866,-0.180092,-0.892209,-0.043572,-0.095604,-0.362904,-0.047643,-0.003172,0.021268,0.078502,-0.025262,0.136787,0.075618
1403636589883555328,4.702695,-1.974784,0.862650,0.411629,-0.179765,-0.892401,-0.043231,-0.094743,-0.360590,-0.049312,-0.003172,0.021268,0.078502,-0.025262,0.136787,0.075618
1403636589888555520,4.702192,-1.976587,0.862403,0.411402,-0.179444,-0.892585,-0.042890,-0.094676,-0.358591,-0.050980,-0.003172,0.021268,0.078502,-0.025262,0.136787,0.075618
1403636589893555456,4.701723,-1.978374,0.862144,0.411184,-0.179150,-0.892763,-0.042527,-0.093093,-0.356373,-0.052638,-0.003172,0.021268,0.078502,-0.025262,0.136787,0.075618
1403636589898555392,4.701261,-1.980150,0.861878,0.410969,-0.178877,-0.892934,-0.042158,-0.091396,-0.353859,-0.053827,-0.003172,0.021268,0.078502,-0.025262,0.136787,0.075618
1403636589903555328,4.700809,-1.981912,0.861607,0.410756,-0.178632,-0.893099,-0.041780,-0.089705,-0.351071,-0.054579,-0.003172,0.021268,0.078502,-0.025262,0.136787,0.075618
1403636589908555520,4.700364,-1.983661,0.861334,0.410554,-0.178415,-0.893253,-0.041396,-0.088162,-0.348321,-0.054564,-0.003172,0.021268,0.078502,-0.025262,0.136787,0.075618
1403636589913555456,4.699926,-1.985395,0.861064,0.410357,-0.178218,-0.893402,-0.040996,-0.087019,-0.345478,-0.053620,-0.003172,0.021268,0.078502,-0.025262,0.136787,0.075618
1403636589918555392,4.699493,-1.987115,0.860798,0.410171,-0.178034,-0.893543,-0.040584,-0.086263,-0.342269,-0.052445,-0.003172,0.021268,0.078502,-0.025262,0.136787,0.075618
1403636589923555584,4.699063,-1.988818,0.860539,0.410001,-0.177848,-0.893677,-0.040167,-0.085797,-0.339026,-0.051191,-0.003172,0.021268,0.078502,-0.025262,0.136787,0.075618
1403636589928555520,4.698634,-1.990505,0.860288,0.409842,-0.177652,-0.893808,-0.039743,-0.085589,-0.335802,-0.049539,-0.003172,0.021268,0.078502,-0.025262,0.136787,0.075618
1403636589933555712,4.698207,-1.992176,0.860044,0.409699,-0.177445,-0.893933,-0.039314,-0.085377,-0.332445,-0.047938,-0.003172,0.021268,0.078502,-0.025262,0.136787,0.075618
1403636589938555392,4.697747,-1.993837,0.859809,0.409590,-0.177225,-0.894044,-0.038895,-0.086375,-0.329478,-0.046567,-0.003172,0.021268,0.078502,-0.025261,0.136788,0.075618
1403636589943555584,4.697316,-1.995477,0.859579,0.409508,-0.177006,-0.894144,-0.038453,-0.086020,-0.326428,-0.045546,-0.003172,0.021268,0.078502,-0.025261,0.136788,0.075618
1403636589948555520,4.696887,-1.997102,0.859353,0.409444,-0.176777,-0.894238,-0.038003,-0.085590,-0.323586,-0.044972,-0.003172,0.021268,0.078502,-0.025261,0.136788,0.075618
1403636589953555456,4.696461,-1.998713,0.859129,0.409400,-0.176533,-0.894325,-0.037553,-0.085017,-0.320840,-0.044753,-0.003172,0.021268,0.078502,-0.025261,0.136788,0.075618
1403636589958555392,4.696038,-2.000311,0.858905,0.409374,-0.176271,-0.894408,-0.037113,-0.084212,-0.318175,-0.044579,-0.003172,0.021268,0.078502,-0.025261,0.136788,0.075618
1403636589963555584,4.695619,-2.001895,0.858683,0.409370,-0.175991,-0.894483,-0.036679,-0.083206,-0.315443,-0.044367,-0.003172,0.021268,0.078502,-0.025261,0.136788,0.075618
1403636589968555520,4.695206,-2.003465,0.858461,0.409390,-0.175695,-0.894549,-0.036250,-0.081996,-0.312774,-0.044342,-0.003172,0.021268,0.078502,-0.025261,0.136788,0.075618
1403636589973555456,4.694800,-2.005023,0.858240,0.409431,-0.175396,-0.894606,-0.035832,-0.080524,-0.310289,-0.044140,-0.003172,0.021268,0.078502,-0.025261,0.136788,0.075618
1403636589978555392,4.694401,-2.006568,0.858021,0.409490,-0.175107,-0.894652,-0.035423,-0.078927,-0.307554,-0.043353,-0.003172,0.021268,0.078502,-0.025261,0.136788,0.075618
1403636589983555584,4.694010,-2.008097,0.857807,0.409569,-0.174835,-0.894685,-0.035022,-0.077437,-0.304189,-0.042097,-0.003172,0.021268,0.078502,-0.025261,0.136788,0.075618
1403636589988555520,4.693593,-2.009616,0.857603,0.409667,-0.174580,-0.894703,-0.034646,-0.077364,-0.300526,-0.040095,-0.003172,0.021268,0.078502,-0.025261,0.136789,0.075618
1403636589993555456,4.693209,-2.011107,0.857410,0.409780,-0.174348,-0.894712,-0.034270,-0.076055,-0.295851,-0.037213,-0.003172,0.021268,0.078502,-0.025261,0.136789,0.075618
1403636589998555392,4.692832,-2.012573,0.857233,0.409907,-0.174122,-0.894711,-0.033916,-0.074850,-0.290460,-0.033622,-0.003172,0.021268,0.078502,-0.025261,0.136789,0.075618
1403636590003555584,4.692460,-2.014011,0.857075,0.410054,-0.173897,-0.894700,-0.033597,-0.073849,-0.284570,-0.029462,-0.003172,0.021268,0.078502,-0.025261,0.136789,0.075618
1403636590008555520,4.692093,-2.015418,0.856939,0.410222,-0.173669,-0.894678,-0.033318,-0.073133,-0.278501,-0.024925,-0.003172,0.021268,0.078502,-0.025261,0.136789,0.075618
1403636590013555456,4.691729,-2.016796,0.856825,0.410406,-0.173443,-0.894646,-0.033070,-0.072463,-0.272564,-0.020579,-0.003172,0.021268,0.078502,-0.025261,0.136789,0.075618
1403636590018555392,4.691368,-2.018145,0.856732,0.410612,-0.173224,-0.894603,-0.032838,-0.071907,-0.267012,-0.016548,-0.003172,0.021268,0.078502,-0.025261,0.136789,0.075618
1403636590023555584,4.691009,-2.019467,0.856659,0.410838,-0.173009,-0.894549,-0.032613,-0.071487,-0.261849,-0.012743,-0.003172,0.021268,0.078502,-0.025261,0.136789,0.075618
1403636590028555520,4.690654,-2.020764,0.856604,0.411083,-0.172798,-0.894485,-0.032391,-0.070870,-0.256917,-0.009448,-0.003172,0.021268,0.078502,-0.025261,0.136789,0.075618
1403636590033555456,4.690302,-2.022037,0.856563,0.411351,-0.172589,-0.894410,-0.032178,-0.069877,-0.252338,-0.006832,-0.003172,0.021268,0.078502,-0.025261,0.136789,0.075618
1403636590038555392,4.689956,-2.023288,0.856534,0.411636,-0.172367,-0.894329,-0.031976,-0.068592,-0.248044,-0.004717,-0.003172,0.021268,0.078502,-0.025261,0.136789,0.075618
1403636590043555584,4.689616,-2.024518,0.856515,0.411934,-0.172127,-0.894245,-0.031789,-0.067082,-0.243725,-0.003027,-0.003172,0.021268,0.078502,-0.025261,0.136789,0.075618
1403636590048555520,4.689285,-2.025725,0.856503,0.412242,-0.171869,-0.894159,-0.031627,-0.065296,-0.239433,-0.001897,-0.003172,0.021268,0.078502,-0.025261,0.136789,0.075618
1403636590053555456,4.688964,-2.026912,0.856494,0.412556,-0.171599,-0.894071,-0.031478,-0.063412,-0.235179,-0.001381,-0.003172,0.021268,0.078502,-0.025261,0.136789,0.075618
1403636590058555648,4.688652,-2.028077,0.856488,0.412869,-0.171329,-0.893983,-0.031331,-0.061424,-0.230817,-0.001286,-0.003172,0.021268,0.078502,-0.025261,0.136789,0.075618
1403636590063555584,4.688350,-2.029220,0.856481,0.413184,-0.171063,-0.893894,-0.031183,-0.059198,-0.226440,-0.001387,-0.003172,0.021268,0.078502,-0.025261,0.136789,0.075618
1403636590068555520,4.688060,-2.030341,0.856474,0.413511,-0.170805,-0.893798,-0.031032,-0.056959,-0.222006,-0.001389,-0.003172,0.021268,0.078502,-0.025261,0.136789,0.075618
1403636590073555456,4.687780,-2.031440,0.856468,0.413847,-0.170553,-0.893696,-0.030880,-0.054893,-0.217403,-0.001020,-0.003172,0.021268,0.078502,-0.025261,0.136789,0.075618
1403636590078555648,4.687510,-2.032515,0.856464,0.414190,-0.170306,-0.893589,-0.030729,-0.052960,-0.212589,-0.000403,-0.003172,0.021268,0.078502,-0.025261,0.136789,0.075618
1403636590083555584,4.687250,-2.033566,0.856464,0.414541,-0.170056,-0.893479,-0.030584,-0.051299,-0.207764,0.000372,-0.003172,0.021268,0.078502,-0.025261,0.136789,0.075618
1403636590088555520,4.686870,-2.034626,0.856479,0.414901,-0.169792,-0.893364,-0.030475,-0.052262,-0.203551,0.001683,-0.003172,0.021268,0.078502,-0.025261,0.136790,0.075619
1403636590093555456,4.686612,-2.035632,0.856490,0.415259,-0.169547,-0.893249,-0.030340,-0.051014,-0.198534,0.003057,-0.003172,0.021268,0.078502,-0.025261,0.136790,0.075619
1403636590098555648,4.686359,-2.036612,0.856510,0.415621,-0.169323,-0.893128,-0.030197,-0.050077,-0.193507,0.004667,-0.003172,0.021268,0.078502,-0.025261,0.136790,0.075619
1403636590103555328,4.686111,-2.037566,0.856538,0.415990,-0.169128,-0.892999,-0.030029,-0.049342,-0.188351,0.006554,-0.003172,0.021268,0.078502,-0.025261,0.136790,0.075619
1403636590108555520,4.685866,-2.038495,0.856575,0.416369,-0.168960,-0.892861,-0.029823,-0.048535,-0.182951,0.008349,-0.003172,0.021268,0.078502,-0.025261,0.136790,0.075619
1403636590113555456,4.685626,-2.039396,0.856621,0.416764,-0.168817,-0.892712,-0.029582,-0.047485,-0.177458,0.009944,-0.003172,0.021268,0.078502,-0.025261,0.136790,0.075619
1403636590118555648,4.685392,-2.040269,0.856674,0.417169,-0.168686,-0.892556,-0.029324,-0.046207,-0.171923,0.011401,-0.003172,0.021268,0.078502,-0.025261,0.136790,0.075619
1403636590123555328,4.685165,-2.041114,0.856734,0.417575,-0.168557,-0.892399,-0.029069,-0.044582,-0.166129,0.012460,-0.003172,0.021268,0.078502,-0.025261,0.136790,0.075619
1403636590128555520,4.684947,-2.041930,0.856798,0.417973,-0.168426,-0.892246,-0.028830,-0.042579,-0.160182,0.013025,-0.003172,0.021268,0.078502,-0.025261,0.136790,0.075619
1403636590133555456,4.684740,-2.042716,0.856863,0.418361,-0.168283,-0.892098,-0.028611,-0.040302,-0.154172,0.013181,-0.003172,0.021268,0.078502,-0.025261,0.136790,0.075619
1403636590138555648,4.684517,-2.043478,0.856933,0.418732,-0.168117,-0.891960,-0.028413,-0.038827,-0.148181,0.013300,-0.003172,0.021268,0.078502,-0.025261,0.136791,0.075619
1403636590143555328,4.684330,-2.044203,0.856999,0.419078,-0.167944,-0.891837,-0.028221,-0.036168,-0.141750,0.013162,-0.003172,0.021268,0.078502,-0.025261,0.136791,0.075619
1403636590148555520,4.684156,-2.044896,0.857064,0.419404,-0.167759,-0.891723,-0.028052,-0.033349,-0.135368,0.012925,-0.003172,0.021268,0.078502,-0.025261,0.136791,0.075619
1403636590153555456,4.683996,-2.045557,0.857128,0.419712,-0.167562,-0.891620,-0.027907,-0.030465,-0.128962,0.012812,-0.003172,0.021268,0.078502,-0.025261,0.136791,0.075619
1403636590158555392,4.683851,-2.046185,0.857192,0.420005,-0.167357,-0.891525,-0.027786,-0.027546,-0.122438,0.012820,-0.003172,0.021268,0.078502,-0.025261,0.136791,0.075619
1403636590163555328,4.683720,-2.046781,0.857257,0.420284,-0.167147,-0.891436,-0.027685,-0.024745,-0.115968,0.013136,-0.003172,0.021268,0.078502,-0.025261,0.136791,0.075619
1403636590168555520,4.683603,-2.047345,0.857325,0.420550,-0.166940,-0.891352,-0.027607,-0.022126,-0.109485,0.014012,-0.003172,0.021268,0.078502,-0.025261,0.136791,0.075619
1403636590173555712,4.683500,-2.047876,0.857398,0.420803,-0.166745,-0.891270,-0.027551,-0.019376,-0.102920,0.015045,-0.003172,0.021268,0.078502,-0.025261,0.136791,0.075619
1403636590178555392,4.683410,-2.048374,0.857476,0.421050,-0.166568,-0.891188,-0.027505,-0.016552,-0.096530,0.016096,-0.003172,0.021268,0.078502,-0.025261,0.136791,0.075619
1403636590183555584,4.683334,-2.048842,0.857559,0.421288,-0.166412,-0.891106,-0.027471,-0.013815,-0.090302,0.017387,-0.003172,0.021268,0.078502,-0.025261,0.136791,0.075619
1403636590188555520,4.683246,-2.049282,0.857654,0.421509,-0.166274,-0.891027,-0.027455,-0.012147,-0.084236,0.018845,-0.003172,0.021268,0.078502,-0.025260,0.136791,0.075619
1403636590193555712,4.683192,-2.049688,0.857751,0.421715,-0.166162,-0.890952,-0.027423,-0.009776,-0.078067,0.020022,-0.003172,0.021268,0.078502,-0.025260,0.136791,0.075619
1403636590198555392,4.683148,-2.050062,0.857854,0.421909,-0.166063,-0.890879,-0.027393,-0.007447,-0.071718,0.021326,-0.003172,0.021268,0.078502,-0.025260,0.136791,0.075619
1403636590203555584,4.683117,-2.050405,0.857964,0.422085,-0.165977,-0.890813,-0.027368,-0.005006,-0.065229,0.022435,-0.003172,0.021268,0.078502,-0.025260,0.136791,0.075619
1403636590208555520,4.683098,-2.050715,0.858077,0.422252,-0.165906,-0.890748,-0.027345,-0.002553,-0.059054,0.022792,-0.003172,0.021268,0.078502,-0.025260,0.136791,0.075619
1403636590213555456,4.683092,-2.050996,0.858190,0.422409,-0.165849,-0.890684,-0.027326,-0.000150,-0.053210,0.022651,-0.003172,0.021268,0.078502,-0.025260,0.136791,0.075619
1403636590218555392,4.683097,-2.051247,0.858303,0.422549,-0.165794,-0.890628,-0.027318,0.002391,-0.047262,0.022272,-0.003172,0.021268,0.078502,-0.025260,0.136791,0.075619
1403636590223555584,4.683116,-2.051468,0.858412,0.422671,-0.165735,-0.890581,-0.027325,0.005151,-0.041161,0.021539,-0.003172,0.021268,0.078502,-0.025260,0.136791,0.075619
1403636590228555520,4.683149,-2.051659,0.858518,0.422780,-0.165671,-0.890540,-0.027350,0.008024,-0.035136,0.020669,-0.003172,0.021268,0.078502,-0.025260,0.136791,0.075619
1403636590233555456,4.683179,-2.051820,0.858623,0.422872,-0.165596,-0.890509,-0.027410,0.010148,-0.029087,0.019994,-0.003172,0.021268,0.078502,-0.025260,0.136792,0.075619
1403636590238555392,4.683237,-2.051950,0.858721,0.422935,-0.165514,-0.890492,-0.027478,0.013094,-0.023183,0.019153,-0.003172,0.021268,0.078502,-0.025260,0.136792,0.075619
1403636590243555584,4.683310,-2.052052,0.858814,0.422977,-0.165425,-0.890486,-0.027561,0.016135,-0.017574,0.018378,-0.003172,0.021268,0.078502,-0.025260,0.136792,0.075619
1403636590248555520,4.683398,-2.052126,0.858905,0.422997,-0.165330,-0.890492,-0.027647,0.019135,-0.012081,0.017718,-0.003172,0.021268,0.078502,-0.025260,0.136792,0.075619
1403636590253555456,4.683501,-2.052173,0.858992,0.422999,-0.165226,-0.890507,-0.027732,0.022056,-0.006514,0.017237,-0.003172,0.021268,0.078502,-0.025260,0.136792,0.075619
1403636590258555392,4.683619,-2.052192,0.859078,0.422985,-0.165116,-0.890532,-0.027822,0.024972,-0.000967,0.017107,-0.003172,0.021268,0.078502,-0.025260,0.136792,0.075619
1403636590263555584,4.683750,-2.052183,0.859164,0.422949,-0.165001,-0.890567,-0.027914,0.027711,0.004548,0.017524,-0.003172,0.021268,0.078502,-0.025260,0.136792,0.075619
1403636590268555520,4.683895,-2.052145,0.859254,0.422895,-0.164885,-0.890611,-0.028016,0.030341,0.010335,0.018301,-0.003172,0.021268,0.078502,-0.025260,0.136792,0.075619
1403636590273555456,4.684054,-2.052079,0.859347,0.422826,-0.164776,-0.890660,-0.028130,0.033025,0.016404,0.018998,-0.003172,0.021268,0.078502,-0.025260,0.136792,0.075619
1403636590278555392,4.684225,-2.051981,0.859444,0.422745,-0.164677,-0.890713,-0.028247,0.035589,0.022498,0.019708,-0.003172,0.021268,0.078502,-0.025260,0.136792,0.075619
1403636590283555584,4.684409,-2.051854,0.859544,0.422651,-0.164594,-0.890770,-0.028365,0.037899,0.028567,0.020345,-0.003172,0.021268,0.078502,-0.025260,0.136792,0.075619
1403636590288555264,4.684581,-2.051690,0.859653,0.422545,-0.164528,-0.890828,-0.028503,0.039136,0.034767,0.021001,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590293555456,4.684782,-2.051502,0.859759,0.422424,-0.164488,-0.890888,-0.028635,0.041205,0.040735,0.021452,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590298555648,4.684992,-2.051283,0.859867,0.422293,-0.164465,-0.890950,-0.028775,0.043176,0.046724,0.021722,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590303555584,4.685213,-2.051035,0.859975,0.422166,-0.164463,-0.891006,-0.028916,0.045056,0.052481,0.021666,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590308555520,4.685443,-2.050758,0.860083,0.422046,-0.164484,-0.891054,-0.029060,0.047058,0.058152,0.021528,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590313555456,4.685684,-2.050453,0.860190,0.421923,-0.164527,-0.891100,-0.029213,0.049216,0.063837,0.021328,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590318555648,4.685936,-2.050120,0.860296,0.421799,-0.164596,-0.891141,-0.029363,0.051554,0.069453,0.020953,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590323555584,4.686200,-2.049759,0.860400,0.421680,-0.164689,-0.891175,-0.029517,0.053973,0.074983,0.020544,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590328555520,4.686476,-2.049370,0.860501,0.421555,-0.164795,-0.891209,-0.029691,0.056626,0.080698,0.020099,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590333555456,4.686767,-2.048952,0.860600,0.421419,-0.164913,-0.891245,-0.029870,0.059497,0.086486,0.019510,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590338555648,4.687071,-2.048506,0.860696,0.421286,-0.165040,-0.891278,-0.030053,0.062324,0.092011,0.018882,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590343555328,4.687390,-2.048032,0.860790,0.421150,-0.165169,-0.891313,-0.030237,0.065100,0.097625,0.018487,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590348555520,4.687722,-2.047529,0.860882,0.421007,-0.165300,-0.891350,-0.030423,0.067815,0.103438,0.018306,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590353555456,4.688068,-2.046997,0.860973,0.420861,-0.165431,-0.891388,-0.030622,0.070406,0.109127,0.018378,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590358555648,4.688426,-2.046437,0.861066,0.420713,-0.165561,-0.891426,-0.030830,0.072834,0.114997,0.018807,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590363555328,4.688796,-2.045847,0.861162,0.420569,-0.165676,-0.891465,-0.031043,0.075117,0.121189,0.019582,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590368555520,4.689176,-2.045225,0.861263,0.420433,-0.165769,-0.891505,-0.031262,0.077225,0.127351,0.020538,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590373555456,4.689568,-2.044573,0.861368,0.420304,-0.165841,-0.891544,-0.031489,0.079243,0.133388,0.021422,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590378555648,4.689969,-2.043892,0.861476,0.420179,-0.165904,-0.891583,-0.031724,0.081407,0.139382,0.022149,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590383555328,4.690382,-2.043181,0.861588,0.420056,-0.165967,-0.891621,-0.031963,0.083653,0.145000,0.022595,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590388555520,4.690806,-2.042443,0.861702,0.419945,-0.166037,-0.891651,-0.032207,0.085887,0.150214,0.022861,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590393555456,4.691241,-2.041678,0.861817,0.419840,-0.166124,-0.891676,-0.032450,0.088163,0.155496,0.023060,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590398555392,4.691687,-2.040888,0.861932,0.419742,-0.166231,-0.891693,-0.032689,0.090464,0.160733,0.023085,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590403555328,4.692146,-2.040071,0.862048,0.419654,-0.166360,-0.891702,-0.032930,0.092814,0.165867,0.023081,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590408555520,4.692615,-2.039229,0.862163,0.419570,-0.166515,-0.891703,-0.033172,0.095155,0.171089,0.023016,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590413555456,4.693097,-2.038360,0.862277,0.419493,-0.166691,-0.891698,-0.033420,0.097463,0.176458,0.022715,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590418555392,4.693590,-2.037464,0.862390,0.419424,-0.166883,-0.891685,-0.033676,0.099708,0.181885,0.022534,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590423555584,4.694094,-2.036541,0.862503,0.419355,-0.167098,-0.891667,-0.033935,0.101812,0.187511,0.022766,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590428555520,4.694608,-2.035588,0.862619,0.419295,-0.167334,-0.891640,-0.034206,0.103752,0.193464,0.023319,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590433555712,4.695131,-2.034606,0.862737,0.419251,-0.167576,-0.891605,-0.034499,0.105512,0.199443,0.024152,-0.003172,0.021268,0.078502,-0.025260,0.136793,0.075620
1403636590438555392,4.695463,-2.033453,0.862915,0.419218,-0.167793,-0.891564,-0.034863,0.104551,0.207611,0.026150,-0.003172,0.021268,0.078502,-0.025259,0.136794,0.075620
1403636590443555584,4.695990,-2.032400,0.863049,0.419179,-0.168017,-0.891527,-0.035214,0.106238,0.213453,0.027668,-0.003172,0.021268,0.078502,-0.025259,0.136794,0.075620
1403636590448555520,4.696525,-2.031319,0.863191,0.419149,-0.168223,-0.891487,-0.035584,0.107929,0.218927,0.029262,-0.003172,0.021268,0.078502,-0.025259,0.136794,0.075620
